event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type,site_id_device,device_type,status,site_name,city,region,event_date,event_hour
E014056,2026-05-09 08:48:11,D0017,S012,16.5,2.6,-46.0,0,,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-09,2026-05-09 08:00:00
E012635,2026-05-07 20:41:39,D0158,S006,16.3,19.6,-94.0,0,,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-07,2026-05-07 20:00:00
E011655,2026-05-05 03:40:58,D0017,S012,16.0,27.7,-91.0,1,temp_high,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-05,2026-05-05 03:00:00
E013608,2026-05-04 14:58:45,D0139,S003,17.4,17.4,-91.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 14:00:00
E000001,2026-05-08 03:05:02,D0092,S001,22.7,,-60.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-08,2026-05-08 03:00:00
E005927,2026-05-05 18:54:46,D0066,S008,16.3,13.5,-43.0,0,,S008,motion_sensor,inactive,Facility 8,Denver,East,2026-05-05,2026-05-05 18:00:00
E013723,2026-05-09 03:37:59,D0090,S002,15.3,36.3,-74.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-09,2026-05-09 03:00:00
E011095,2026-05-04 03:08:26,D0035,S001,18.7,27.3,-53.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-04,2026-05-04 03:00:00
E009828,2026-05-03 07:39:32,D0014,S009,29.5,11.3,-62.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 07:00:00
E006736,2026-05-03 05:20:41,D0145,S011,12.1,64.7,-55.0,1,offline,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 05:00:00
E002319,2026-05-09 07:41:31,D0055,S005,26.0,68.7,-83.0,0,,S005,motion_sensor,active,Facility 5,Boston,North,2026-05-09,2026-05-09 07:00:00
E003692,2026-05-03 14:07:48,D0070,S008,25.9,28.8,-37.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-03,2026-05-03 14:00:00
E014051,2026-05-05 09:08:51,D0036,S009,20.2,65.4,-40.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 09:00:00
E012478,2026-05-04 09:56:17,D0072,S013,18.0,43.0,-77.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-04,2026-05-04 09:00:00
E008213,2026-05-07 09:19:09,D0028,S013,22.3,49.6,-95.0,0,,S013,gateway,inactive,Facility 13,Miami,South,2026-05-07,2026-05-07 09:00:00
E007992,2026-05-08 23:24:48,D0126,S012,13.0,89.8,-44.0,0,,S012,motion_sensor,maintenance,Facility 12,Miami,East,2026-05-08,2026-05-08 23:00:00
E003752,2026-05-07 21:20:50,D0115,S008,20.7,99.6,-95.0,0,,S008,gateway,inactive,Facility 8,Denver,East,2026-05-07,2026-05-07 21:00:00
E012507,2026-05-09 06:27:44,D0092,S001,29.9,79.9,-74.0,0,,S001,camera,inactive,Facility 1,Seattle,North,2026-05-09,2026-05-09 06:00:00
E010850,2026-05-07 10:47:06,D0103,S009,17.0,18.6,-81.0,0,,S009,motion_sensor,inactive,Facility 9,Seattle,East,2026-05-07,2026-05-07 10:00:00
E007974,2026-05-07 11:37:34,D0086,S011,26.7,7.9,-71.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-07,2026-05-07 11:00:00
E008365,2026-05-03 18:09:09,D0026,S003,25.6,79.3,-51.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-03,2026-05-03 18:00:00
E008003,2026-05-06 11:59:16,D0007,S007,22.7,69.7,-62.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-06,2026-05-06 11:00:00
E007678,2026-05-09 11:47:35,D0119,S011,18.2,4.3,-46.0,0,,S011,temperature_sensor,inactive,Facility 11,Seattle,North,2026-05-09,2026-05-09 11:00:00
E007948,2026-05-08 21:57:50,D0052,S010,27.0,8.4,-65.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 21:00:00
E005106,2026-05-07 22:38:11,D0180,S010,16.2,2.5,-72.0,0,,S010,temperature_sensor,maintenance,Facility 10,Portland,West,2026-05-07,2026-05-07 22:00:00
E001064,2026-05-06 21:34:47,D0046,S009,24.4,55.7,-91.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 21:00:00
E002736,2026-05-08 10:20:10,D0073,S012,21.2,39.4,-93.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-08,2026-05-08 10:00:00
E013155,2026-05-08 07:51:02,D0109,S007,12.5,15.0,-90.0,0,,S007,motion_sensor,inactive,Facility 7,Denver,North,2026-05-08,2026-05-08 07:00:00
E005360,2026-05-03 13:39:59,D0068,S011,13.8,67.1,-57.0,1,motion_detected,S011,motion_sensor,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 13:00:00
E007801,2026-05-08 09:43:36,D0123,S001,23.1,96.2,-90.0,0,,S001,motion_sensor,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 09:00:00
E007285,2026-05-02 18:10:07,D0142,S008,24.4,39.7,-78.0,0,,S008,motion_sensor,active,Facility 8,Denver,East,2026-05-02,2026-05-02 18:00:00
E014645,2026-05-08 06:54:56,D0033,S005,26.2,20.3,-65.0,0,,S005,gateway,active,Facility 5,Boston,North,2026-05-08,2026-05-08 06:00:00
E000847,2026-05-07 09:46:28,D0144,S007,22.2,98.0,,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-07,2026-05-07 09:00:00
E006204,2026-05-09 04:48:53,D0008,S009,12.9,22.1,-58.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-09,2026-05-09 04:00:00
E009730,2026-05-07 07:16:34,D0094,S004,31.2,94.7,-78.0,0,,S004,temperature_sensor,maintenance,Facility 4,Denver,West,2026-05-07,2026-05-07 07:00:00
E014833,2026-05-06 06:05:35,D0178,S012,19.6,40.6,,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-06,2026-05-06 06:00:00
E010380,2026-05-07 11:25:34,D0053,S013,16.3,,-46.0,0,,S013,gateway,active,Facility 13,Miami,South,2026-05-07,2026-05-07 11:00:00
E011974,2026-05-06 08:15:06,D0175,S010,29.9,17.8,-83.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-06,2026-05-06 08:00:00
E007565,2026-05-08 12:15:39,D0051,S005,28.2,43.4,-68.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-08,2026-05-08 12:00:00
E001189,2026-05-07 21:44:14,D0067,S006,16.9,17.2,-57.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-07,2026-05-07 21:00:00
E006045,2026-05-02 22:07:21,D0143,S001,17.2,8.1,-69.0,0,,S001,motion_sensor,inactive,Facility 1,Seattle,North,2026-05-02,2026-05-02 22:00:00
E003996,2026-05-03 12:41:12,D0010,S006,21.0,74.5,-86.0,0,,S006,temperature_sensor,inactive,Facility 6,Boston,East,2026-05-03,2026-05-03 12:00:00
E005913,2026-05-08 20:04:17,D0051,S005,15.1,78.1,-60.0,0,,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-08,2026-05-08 20:00:00
E002436,2026-05-06 07:52:20,D0146,S014,27.5,67.7,-89.0,0,,S014,motion_sensor,maintenance,Facility 14,Seattle,East,2026-05-06,2026-05-06 07:00:00
E000989,2026-05-05 20:42:26,D0054,S002,19.5,59.6,-92.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 20:00:00
E008052,2026-05-03 04:55:19,D0060,S010,21.4,63.4,-57.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 04:00:00
E013613,2026-05-05 06:47:24,D0116,S012,23.8,26.4,-73.0,0,,S012,temperature_sensor,inactive,Facility 12,Miami,East,2026-05-05,2026-05-05 06:00:00
E008431,2026-05-06 06:47:28,D0019,S012,22.4,63.4,-72.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-06,2026-05-06 06:00:00
E003937,2026-05-07 19:31:11,D0115,S008,13.2,37.6,-70.0,0,,S008,gateway,inactive,Facility 8,Denver,East,2026-05-07,2026-05-07 19:00:00
E006825,2026-05-05 15:56:17,D0144,S007,15.1,43.2,-72.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-05,2026-05-05 15:00:00
E006182,2026-05-03 18:45:46,D0038,S002,29.0,80.8,,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-03,2026-05-03 18:00:00
E010256,2026-05-07 07:42:34,D0070,S008,28.8,30.8,-92.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-07,2026-05-07 07:00:00
E003181,2026-05-04 03:17:15,D0089,S011,27.4,61.2,-69.0,0,,S011,camera,inactive,Facility 11,Seattle,North,2026-05-04,2026-05-04 03:00:00
E006188,2026-05-06 09:06:08,D0055,S005,24.0,76.3,-73.0,0,,S005,motion_sensor,active,Facility 5,Boston,North,2026-05-06,2026-05-06 09:00:00
E013897,2026-05-05 03:53:26,D0135,S013,29.5,72.0,-57.0,0,,S013,camera,active,Facility 13,Miami,South,2026-05-05,2026-05-05 03:00:00
E003028,2026-05-09 00:13:19,D0178,S012,27.9,4.5,-74.0,0,,S012,gateway,active,Facility 12,Miami,East,2026-05-09,2026-05-09 00:00:00
E013531,2026-05-04 11:31:26,D0166,S007,18.6,23.9,-72.0,1,battery_low,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 11:00:00
E013470,2026-05-09 00:12:18,D0117,S008,26.7,60.4,,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-09,2026-05-09 00:00:00
E014441,2026-05-07 12:18:36,D0160,S011,22.4,84.7,,0,,S011,temperature_sensor,active,Facility 11,Seattle,North,2026-05-07,2026-05-07 12:00:00
E004049,2026-05-09 12:51:48,D0155,S009,29.5,89.4,-75.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-09,2026-05-09 12:00:00
E009629,2026-05-04 05:09:25,D0019,S012,21.1,26.8,-55.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-04,2026-05-04 05:00:00
E005619,2026-05-03 18:41:05,D0082,S010,23.5,50.7,-76.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 18:00:00
E007860,2026-05-03 04:55:57,D0010,S006,15.9,76.4,-72.0,0,,S006,temperature_sensor,inactive,Facility 6,Boston,East,2026-05-03,2026-05-03 04:00:00
E005701,2026-05-03 02:33:35,D0155,S009,26.9,68.8,-55.0,1,battery_low,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 02:00:00
E012990,2026-05-06 08:25:12,D0073,S012,23.6,98.6,-69.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-06,2026-05-06 08:00:00
E002028,2026-05-02 21:27:30,D0058,S011,19.9,2.6,-90.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-02,2026-05-02 21:00:00
E005952,2026-05-04 22:33:02,D0060,S010,12.4,88.4,-59.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 22:00:00
E010918,2026-05-04 04:38:40,D0104,S005,17.0,5.2,-45.0,1,offline,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-04,2026-05-04 04:00:00
E009949,2026-05-09 06:23:48,D0062,S008,30.9,53.1,-38.0,0,,S008,temperature_sensor,maintenance,Facility 8,Denver,East,2026-05-09,2026-05-09 06:00:00
E011606,2026-05-05 01:33:30,D0098,S011,23.1,62.8,-49.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-05,2026-05-05 01:00:00
E000966,2026-05-08 08:00:18,D0005,S010,18.2,9.2,-79.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-08,2026-05-08 08:00:00
E007570,2026-05-04 13:03:11,D0098,S011,25.6,14.8,-57.0,0,,S011,camera,active,Facility 11,Seattle,North,2026-05-04,2026-05-04 13:00:00
E005475,2026-05-07 21:04:53,D0127,S006,26.1,68.7,-71.0,0,,S006,motion_sensor,active,Facility 6,Boston,East,2026-05-07,2026-05-07 21:00:00
E013874,2026-05-02 16:39:11,D0118,S013,23.8,79.8,-78.0,0,,S013,motion_sensor,active,Facility 13,Miami,South,2026-05-02,2026-05-02 16:00:00
E000964,2026-05-05 17:24:12,D0046,S009,26.8,4.0,-89.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-05,2026-05-05 17:00:00
E008627,2026-05-05 18:19:17,D0108,S002,25.8,62.1,-42.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 18:00:00
E003532,2026-05-06 21:42:54,D0042,S004,27.3,91.3,-36.0,0,,S004,gateway,active,Facility 4,Denver,West,2026-05-06,2026-05-06 21:00:00
E000643,2026-05-08 13:20:56,D0179,S008,17.0,85.2,-71.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-08,2026-05-08 13:00:00
E005085,2026-05-03 17:56:25,D0111,S003,24.7,66.7,,1,temp_high,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-03,2026-05-03 17:00:00
E013273,2026-05-06 23:54:54,D0107,S012,23.1,25.8,-58.0,0,,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-06,2026-05-06 23:00:00
E007906,2026-05-08 03:54:47,D0085,S006,27.3,40.8,-49.0,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-08,2026-05-08 03:00:00
E012491,2026-05-06 15:51:23,D0041,S009,27.2,72.5,-42.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 15:00:00
E007866,2026-05-02 19:41:13,D0029,S003,18.8,28.0,,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-02,2026-05-02 19:00:00
E002954,2026-05-08 03:06:06,D0122,S007,19.9,7.1,-37.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-08,2026-05-08 03:00:00
E008723,2026-05-05 21:39:58,D0117,S008,19.2,82.2,-54.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-05,2026-05-05 21:00:00
E004467,2026-05-03 23:25:14,D0073,S012,20.9,79.1,-88.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-03,2026-05-03 23:00:00
E009567,2026-05-06 05:19:37,D0166,S007,25.8,35.5,-76.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-06,2026-05-06 05:00:00
E009141,2026-05-06 07:04:52,D0171,S004,12.9,91.1,-49.0,0,,S004,gateway,inactive,Facility 4,Denver,West,2026-05-06,2026-05-06 07:00:00
E008300,2026-05-03 09:07:00,D0058,S011,11.2,85.5,-65.0,1,temp_high,S011,camera,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 09:00:00
E004273,2026-05-05 01:56:24,D0031,S002,12.2,73.7,-88.0,0,,S002,camera,active,Facility 2,Denver,North,2026-05-05,2026-05-05 01:00:00
E011821,2026-05-04 11:11:54,D0167,S009,20.2,42.1,-43.0,0,,S009,gateway,inactive,Facility 9,Seattle,East,2026-05-04,2026-05-04 11:00:00
E012005,2026-05-05 04:52:22,D0048,S005,13.5,13.7,-58.0,0,,S005,gateway,inactive,Facility 5,Boston,North,2026-05-05,2026-05-05 04:00:00
E012609,2026-05-04 23:51:56,D0065,S009,20.2,72.2,-58.0,0,,S009,gateway,maintenance,Facility 9,Seattle,East,2026-05-04,2026-05-04 23:00:00
E013182,2026-05-04 23:07:37,D0174,S013,24.4,87.1,-79.0,0,,S013,temperature_sensor,inactive,Facility 13,Miami,South,2026-05-04,2026-05-04 23:00:00
E000956,2026-05-06 03:22:38,D0070,S008,15.4,74.7,-75.0,0,,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-06,2026-05-06 03:00:00
E008749,2026-05-04 05:20:49,D0052,S010,20.5,91.4,-78.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-04,2026-05-04 05:00:00
E009855,2026-05-02 20:06:40,D0045,S009,19.4,86.4,-50.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-02,2026-05-02 20:00:00
E006690,2026-05-03 10:13:56,D0019,S012,15.5,75.7,-52.0,1,temp_high,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-03,2026-05-03 10:00:00
E005969,2026-05-04 09:48:53,D0122,S007,27.2,73.3,-94.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-04,2026-05-04 09:00:00
E012606,2026-05-05 03:24:18,D0169,S003,13.3,,-61.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-05,2026-05-05 03:00:00
E009582,2026-05-03 08:49:15,D0032,S003,26.6,86.5,-55.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-03,2026-05-03 08:00:00
E011191,2026-05-09 06:44:42,D0133,S012,26.5,91.4,-55.0,0,,S012,temperature_sensor,active,Facility 12,Miami,East,2026-05-09,2026-05-09 06:00:00
E009940,2026-05-07 16:58:57,D0114,S003,24.8,47.5,-64.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 16:00:00
E008693,2026-05-07 04:33:17,D0165,S009,15.3,7.7,-42.0,0,,S009,motion_sensor,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 04:00:00
E007775,2026-05-07 04:33:34,D0179,S008,20.8,71.6,-36.0,0,,S008,gateway,active,Facility 8,Denver,East,2026-05-07,2026-05-07 04:00:00
E006017,2026-05-08 06:32:38,D0071,S010,13.3,3.5,-70.0,0,,S010,camera,active,Facility 10,Portland,West,2026-05-08,2026-05-08 06:00:00
E003248,2026-05-06 22:30:53,D0169,S003,23.3,67.5,-81.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 22:00:00
E006033,2026-05-09 04:46:11,D0010,S006,17.7,67.2,-63.0,0,,S006,temperature_sensor,inactive,Facility 6,Boston,East,2026-05-09,2026-05-09 04:00:00
E006270,2026-05-08 20:35:17,D0119,S011,30.3,61.0,-56.0,0,,S011,temperature_sensor,inactive,Facility 11,Seattle,North,2026-05-08,2026-05-08 20:00:00
E003820,2026-05-02 23:58:37,D0020,S001,11.9,6.6,,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-02,2026-05-02 23:00:00
E001218,2026-05-07 14:47:41,D0069,S007,23.6,72.4,-82.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-07,2026-05-07 14:00:00
E001286,2026-05-07 06:50:47,D0085,S006,19.1,76.5,,0,,S006,gateway,active,Facility 6,Boston,East,2026-05-07,2026-05-07 06:00:00
E013221,2026-05-04 18:00:44,D0032,S003,24.6,54.3,-63.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 18:00:00
E009028,2026-05-07 12:48:16,D0110,S003,21.4,78.7,-55.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 12:00:00
E002078,2026-05-07 20:50:38,D0007,S007,18.8,3.9,-62.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-07,2026-05-07 20:00:00
E008423,2026-05-03 09:43:07,D0101,S008,16.8,30.3,-72.0,1,offline,S008,temperature_sensor,active,Facility 8,Denver,East,2026-05-03,2026-05-03 09:00:00
E002020,2026-05-07 00:08:13,D0030,S001,14.7,3.2,-66.0,0,,S001,camera,active,Facility 1,Seattle,North,2026-05-07,2026-05-07 00:00:00
E006199,2026-05-06 03:42:54,D0166,S007,29.3,80.2,-40.0,0,,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-06,2026-05-06 03:00:00
E011400,2026-05-06 06:15:04,D0006,S009,20.3,88.5,-86.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-06,2026-05-06 06:00:00
E008468,2026-05-08 00:42:16,D0110,S003,20.7,88.2,-90.0,1,temp_high,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 00:00:00
E011581,2026-05-07 16:15:31,D0029,S003,16.6,9.1,,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-07,2026-05-07 16:00:00
E001579,2026-05-03 09:27:41,D0060,S010,15.3,38.3,-38.0,0,,S010,motion_sensor,active,Facility 10,Portland,West,2026-05-03,2026-05-03 09:00:00
E012985,2026-05-05 11:17:05,D0085,S006,20.7,72.9,-86.0,1,temp_high,S006,gateway,active,Facility 6,Boston,East,2026-05-05,2026-05-05 11:00:00
E008538,2026-05-07 11:14:31,D0027,S014,23.1,76.5,-67.0,0,,S014,temperature_sensor,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 11:00:00
E006230,2026-05-05 05:25:31,D0090,S002,16.1,1.0,-50.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-05,2026-05-05 05:00:00
E003401,2026-05-02 20:06:20,D0107,S012,26.9,52.6,-63.0,1,offline,S012,motion_sensor,active,Facility 12,Miami,East,2026-05-02,2026-05-02 20:00:00
E014188,2026-05-08 18:05:45,D0050,S003,29.1,88.0,-81.0,1,battery_low,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-08,2026-05-08 18:00:00
E011426,2026-05-08 07:35:13,D0090,S002,24.3,79.2,-93.0,0,,S002,temperature_sensor,active,Facility 2,Denver,North,2026-05-08,2026-05-08 07:00:00
E006855,2026-05-06 22:21:56,D0029,S003,30.8,40.8,-73.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 22:00:00
E004657,2026-05-05 07:02:00,D0106,S004,25.8,2.7,-87.0,0,,S004,motion_sensor,inactive,Facility 4,Denver,West,2026-05-05,2026-05-05 07:00:00
E006729,2026-05-03 05:15:31,D0168,S009,26.3,16.6,-75.0,0,,S009,temperature_sensor,active,Facility 9,Seattle,East,2026-05-03,2026-05-03 05:00:00
E009977,2026-05-07 22:36:29,D0105,S014,19.2,64.9,-64.0,1,motion_detected,S014,camera,active,Facility 14,Seattle,East,2026-05-07,2026-05-07 22:00:00
E003533,2026-05-08 03:39:29,D0035,S001,23.4,32.3,-67.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-08,2026-05-08 03:00:00
E010562,2026-05-03 01:12:12,D0170,S014,24.1,99.9,-88.0,0,,S014,gateway,active,Facility 14,Seattle,East,2026-05-03,2026-05-03 01:00:00
E012357,2026-05-04 23:59:44,D0166,S007,27.9,13.7,-73.0,1,offline,S007,temperature_sensor,active,Facility 7,Denver,North,2026-05-04,2026-05-04 23:00:00
E006244,2026-05-08 09:31:01,D0051,S005,24.2,6.7,-44.0,1,temp_high,S005,temperature_sensor,active,Facility 5,Boston,North,2026-05-08,2026-05-08 09:00:00
E012305,2026-05-03 22:47:51,D0170,S014,16.9,14.3,-36.0,0,,S014,gateway,active,Facility 14,Seattle,East,2026-05-03,2026-05-03 22:00:00
E000564,2026-05-02 17:55:19,D0138,S003,16.3,21.1,-55.0,0,,S003,gateway,active,Facility 3,Portland,West,2026-05-02,2026-05-02 17:00:00
E010968,2026-05-08 17:08:17,D0052,S010,31.7,42.8,-92.0,0,,S010,temperature_sensor,active,Facility 10,Portland,West,2026-05-08,2026-05-08 17:00:00
E011047,2026-05-04 19:55:44,D0161,S004,18.0,29.2,-88.0,1,offline,S004,camera,active,Facility 4,Denver,West,2026-05-04,2026-05-04 19:00:00
E011320,2026-05-03 18:30:01,D0088,S011,22.3,52.1,-64.0,0,,S011,gateway,active,Facility 11,Seattle,North,2026-05-03,2026-05-03 18:00:00
E013380,2026-05-06 12:32:17,D0017,S012,22.2,27.2,,1,temp_high,S012,gateway,maintenance,Facility 12,Miami,East,2026-05-06,2026-05-06 12:00:00
E007799,2026-05-07 03:07:47,D0045,S009,22.2,41.2,-69.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 03:00:00
E004118,2026-05-03 02:25:02,D0128,S004,19.8,5.4,-57.0,0,,S004,gateway,active,Facility 4,Denver,West,2026-05-03,2026-05-03 02:00:00
E007388,2026-05-09 09:59:02,D0086,S011,23.4,59.6,-87.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-09,2026-05-09 09:00:00
E007686,2026-05-06 14:09:54,D0057,S014,11.3,15.6,-42.0,0,,S014,camera,active,Facility 14,Seattle,East,2026-05-06,2026-05-06 14:00:00
E011961,2026-05-06 10:00:12,D0086,S011,12.3,67.2,-67.0,0,,S011,motion_sensor,inactive,Facility 11,Seattle,North,2026-05-06,2026-05-06 10:00:00
E002169,2026-05-04 01:25:04,D0158,S006,17.4,24.7,-49.0,1,offline,S006,motion_sensor,maintenance,Facility 6,Boston,East,2026-05-04,2026-05-04 01:00:00
E000226,2026-05-04 11:42:56,D0114,S003,21.9,60.0,-36.0,0,,S003,temperature_sensor,active,Facility 3,Portland,West,2026-05-04,2026-05-04 11:00:00
E001118,2026-05-06 05:04:59,D0110,S003,19.0,24.8,-73.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-06,2026-05-06 05:00:00
E000030,2026-05-09 03:01:42,D0139,S003,23.1,92.2,-93.0,0,,S003,motion_sensor,active,Facility 3,Portland,West,2026-05-09,2026-05-09 03:00:00
E002723,2026-05-05 01:22:06,D0122,S007,23.2,24.6,-60.0,0,,S007,gateway,active,Facility 7,Denver,North,2026-05-05,2026-05-05 01:00:00
E002905,2026-05-07 19:13:55,D0102,S009,23.2,85.2,-42.0,0,,S009,camera,active,Facility 9,Seattle,East,2026-05-07,2026-05-07 19:00:00
E009426,2026-05-09 02:30:21,D0176,S010,22.3,7.6,-86.0,0,,S010,temperature_sensor,inactive,Facility 10,Portland,West,2026-05-09,2026-05-09 02:00:00
E003171,2026-05-04 03:49:43,D0008,S009,13.8,43.3,-70.0,0,,S009,gateway,active,Facility 9,Seattle,East,2026-05-04,2026-05-04 03:00:00
E001179,2026-05-03 07:04:23,D0035,S001,22.5,,-46.0,0,,S001,temperature_sensor,active,Facility 1,Seattle,North,2026-05-03,2026-05-03 07:00:00
